 297	6  14  13 
 299	2   4   8 
 299	2   6   3 
 301	6   4   1 
 303	2  10   9 
 305	2  10   9 
 301	6   7   3 
 307	2   4  12 
 307	2  10   7 
 309	2   4  12 
 309	2  10   7 
 311	2  13   8 
 311	6  11   3 
 313	2  13   8 
 311	6   5   1 
 315	6  12   8 
 317	2   2   3 
 319	2   2   3 
 317	6   5   0 
 317	6  14  10 
 323	2  11   9 
 321	6   3   2 
 325	2  11   9 
 327	2  11   7 
 327	2   1   2 
 327	6   9   4 
 329	2  11   7 
 329	2   1   2 
 333	2   9  10 
 333	6   3   1 
 335	2   9  10 
 337	2   9  12 
 339	2   1   4 
 339	6   7   3 
 341	2   9  12 
 343	2   1   4 
 345	2   1   3 
 345	6  10   8 
 347	2   1   3 
 351	2   6  10 
 351	6   4   1 
 353	2   6  10 
 355	2  14  10 
 355	6   7   3 
 357	2  14  10 
 357	6   8   4 
 361	2  11  10 
 363	2   6   4 
 363	6  13  12 
 365	2   6   4 
 367	2   3   1 
 367	2  11  10 
 369	2   5   2 
 369	6  14  12 
 371	2   3   1 
 373	2   5   2 
 375	2  12   4 
 375	2   3   7 
 377	2  12   4 
 377	2   3   7 
 379	2   8  10 
 381	2   5   1 
 381	6  11   3 
 383	2   5   1 
 385	6  13   9 
 387	2   2   1 
 389	2   2   1 
 391	2   6   9 
 393	2   6   9 
 395	2  12   9 
 391	6   4   0 
 395	6   7   2 
 397	2  12   9 
 401	2   8  10 
 401	6   3   1 
 403	2  11  10 
 405	2  11  10 
 407	2   1   0 
 407	6  11   6 
 409	2   1   0 
 411	2   8   0 
 413	2   1   9 
 415	2   5   2 
 417	2   1   9 
 419	2   8   0 
 421	2   5   2 
 423	2   8   9 
 423	2   7   2 
 425	2   5  10 
 425	6   3   2 
 427	2   8   9 
 429	2   5  10 
 431	2   7   3 
 431	6   5   0 
 433	2   2   3 
 435	2   2   3 
 437	2   6   5 
 439	2   6   5 
 441	2   6   9 
 441	6   4   0 
 443	2   7  10 
 445	2   6   9 
 447	2   4   5 
 447	2   7  10 
 449	2   4   5 
 449	6  10   7 
 455	2   4   9 
 455	2   2   7 
 457	2  10   5 
 457	6   7   3 
 459	2   4   9 
 461	2  10   5 
 463	2   2   3 
 463	2  10   9 
 465	2   2   5 
 467	2   7   3 
 467	2  10   9 
 469	2   2   5 
 471	2   7   3 
 471	6   9   1 
 477	2   2   1 
 479	2   7   5 
 481	2   2   1 
 483	2   7   5 
 485	6   3   1 
 491	2   7   3 
 491	2   1   5 
 493	2   7   3 
 493	2   1   5 
 495	2   1   3 
 497	2   1   3 
 499	6   3   1 
 505	2   5   1 
 507	2   5   1 
