 223	2  10   2 
 223	2   8   4 
 225	2  10   5 
 227	2   2   5 
 229	2  10   2 
 229	2   8   4 
 231	2   5  10 
 233	2   5   8 
 235	2   4   5 
 237	2   4   8 
 239	2   5   8 
 241	2   4   5 
 243	2   5  10 
 245	2   2   5 
 247	2  10   2 
 247	2   8   4 
 249	2  10   5 
 251	2   2   5 
 253	2  10   2 
 253	2   8   4 
 255	2   5  10 
 257	2   5   8 
 259	2   4   5 
 261	2   4   8 
 263	2   9  10 
 265	2   5   8 
 267	2   4   5 
 269	2   8   4 
 271	2   5   1 
 273	2   2   5 
 275	6   6   4 
 281	2   1   2 
 283	2   1   5 
 285	2   2   5 
 271	6  13  12 
 281	6  14  12 
 287	2   8   4 
 287	2   1   2 
 289	2   5   1 
 291	2   5   9 
 293	2  10   5 
 295	2  10   9 
 297	2   5   9 
 299	2  10   5 
 301	2   9  10 
 303	2   9   8 
 305	2   4   9 
 307	2   4   8 
 309	2   9   8 
 311	2   4   9 
 313	2   8   4 
 315	2   8   4 
 317	2   9  10 
 319	2   5   9 
 321	2  10   5 
 323	2  10   9 
 325	2   5   9 
 327	2  10   5 
 329	2   5   1 
 331	2   2   5 
 333	2   1   2 
 333	2   9  10 
 335	2   1   5 
 337	2   2   5 
 339	2   9  10 
 339	2   1   2 
 341	2   5   1 
 343	2   5   9 
 345	2  10   5 
 347	2  10   9 
 349	2   5   9 
 351	2  10   5 
 353	2   9  10 
 355	2   9   8 
 357	2   4   9 
 359	2   4   8 
 361	2   9   8 
 363	2   4   9 
 365	2   8   4 
 367	2   9  10 
 369	2   5   9 
 371	2  10   5 
 373	2  10   9 
 375	2   5   9 
 377	2  10   5 
 379	2   5   1 
 381	2   2   5 
 383	2   1   2 
 383	2   9  10 
 385	2  13  10 
 385	2   1   5 
 387	2   2   5 
 389	2   8   9 
 389	2   1   2 
 391	2   5   1 
 393	2   5  13 
 395	2  10   5 
 397	2  10  13 
 399	2   5  13 
 401	2  10   5 
 403	2  13  10 
 405	2  13   8 
 407	2   9  13 
 409	2   9   8 
 411	2  13   8 
 413	2   9  13 
 415	2   8   9 
 417	2  13  10 
 419	2   5  13 
 421	2  10   5 
 423	2  10  13 
 425	2   5  13 
 427	2  10   5 
 429	2  13  10 
 429	2   5   1 
 431	2   2   5 
 433	2   8   9 
 435	2  13  10 
 433	2   1   2 
 435	2   1   5 
 437	2   2   5 
 439	2   1   2 
 441	2   5   1 
 443	2   5  13 
 445	2  10   5 
 447	2  10  13 
 449	2   5  13 
 451	2  10   5 
 453	2  13  10 
 455	2  13   8 
 457	2   9  13 
 459	2   9   8 
 461	2  13   8 
 463	2   9  13 
 465	2   8   9 
 467	2   8   9 
 469	2  13  10 
 471	2   5  13 
 473	2  10   5 
 475	2  10  13 
 477	2   5  13 
 479	2  10   5 
 481	2  13  10 
 483	2   5  10 
 485	2   2   5 
 487	2  10   2 
 489	2  10   5 
 491	2   2   5 
 493	2  10   2 
 495	2   5  10 
 497	2   5   8 
 499	2   9   5 
 501	2   9   8 
 503	2   5   8 
 505	2   9   5 
 507	2   8   9 
 509	2   8   9 
 511	2   5  10 
 513	2   2   5 
 515	2  10   2 
 517	2  10   5 
 519	2   2   5 
 521	2  10   2 
 523	2   5  10 
 525	2   5   8 
 527	2   9   5 
 529	2   9   8 
 531	2   5   8 
 533	2   9   5 
 535	2   5   1 
 537	2   2   5 
 539	2   1   2 
 539	2   8   9 
 541	2   8  12 
 541	2   1   5 
 543	2   2   5 
 545	2   9  10 
 545	2   1   2 
 547	2   5   1 
 549	2   5   9 
 551	2  10   5 
 553	2  10   9 
 555	2   5   9 
 557	2  10   5 
 559	2   9  10 
 561	2   9   8 
 563	2  12   9 
 565	2  12   8 
 567	2   9   8 
 569	2  12   9 
 571	2   9  10 
 573	2   5   9 
 575	2  10   5 
 577	2  10   9 
 579	2   5   9 
 581	2  10   5 
 581	2   8  12 
 583	2   8  12 
 583	2   5   1 
 585	2   2   5 
 587	2   1   2 
 587	2   9  10 
 589	2   1   5 
 591	2   2   5 
 593	2   1   2 
 593	2   9  10 
 595	2   5   1 
 597	2   5   9 
 599	2  10   5 
 601	2  10   9 
 603	2   5   9 
 605	2  10   5 
 607	2   9  10 
 609	2   9   8 
 611	2  12   9 
 613	2  12   8 
 615	2   9   8 
 617	2  12   9 
 619	2   9  10 
 621	2   5   9 
 623	2  10   5 
 625	2  10   9 
 627	2   5   9 
 629	2  10   5 
 629	2   8  12 
 631	2   8  13 
 631	2   5   1 
 633	2   9  10 
 635	6  14  12 
 635	2   2   5 
 637	2   1   2 
 639	2   1   5 
 641	2   2   5 
 643	2   9  10 
 643	2   1   2 
 645	2   5   1 
 647	2   5   9 
 649	2  10   5 
 651	2  10   9 
 653	2   5   9 
 655	2  10   5 
 657	2   9  10 
 659	2   9   8 
 661	2  13   9 
 663	2  13   8 
 665	2   9   8 
 667	2  13   9 
 669	2   9  10 
 671	2   5   9 
 673	2  10   5 
 675	2  10   9 
 677	2   5   9 
 679	2  10   5 
 681	2   8  13 
 681	2   5   1 
 683	2   2   5 
 685	2   1   2 
 685	2   9  10 
 687	2   8  13 
 687	2   1   5 
 689	2   2   5 
 691	2   1   2 
 691	2   9  10 
 693	2   5   1 
 695	2   5   9 
 697	2  10   5 
 699	2  10   9 
 701	2   5   9 
 703	2  10   5 
 705	2   9  10 
 707	2   9   8 
 709	2  13   9 
 711	2  13   8 
 713	2   9   8 
 715	2  13   9 
 717	2   8  13 
 719	2   8  13 
 721	2   9  10 
 723	2   5   9 
 725	2  10   5 
 727	2  10   9 
 729	2   5   9 
 731	2  10   5 
 733	2   9  10 
 735	2   5  10 
 737	2   2   5 
 739	2  10   2 
 741	2  10   5 
 743	2   2   5 
 745	2  10   2 
 747	2   5  10 
 749	2   5   8 
 751	2  13   5 
 753	2  13   8 
 755	2   5   8 
 757	2  13   5 
 759	2   8  13 
 761	2   5  10 
 763	2   2   5 
 765	2   8  13 
 767	2  10   2 
 769	2  10   5 
 771	2   2   5 
 773	2  10   2 
 775	2   5  10 
 777	2   5   8 
 779	2  13   5 
 781	2  13   8 
 783	2   5   8 
 785	2  13   5 
 787	2   8  13 
 789	2   8  12 
 787	2   5   1 
 789	2   2   5 
 791	2   9  10 
 791	2   1   2 
 793	2   1   5 
 795	2   2   5 
 797	2   1   2 
 799	2   5   1 
 801	2   5   9 
 803	2  10   5 
 805	2  10   9 
 807	2   5   9 
 809	2  10   5 
 811	2   9  10 
 813	2   9   8 
 815	2  12   9 
 817	2  12   8 
 819	2   9   8 
 821	2  12   9 
 823	2   9  10 
 825	2   5   9 
 827	2  10   5 
 829	2  10   9 
 831	2   5   9 
 833	2  10   5 
 833	2   8  12 
 835	2   5   1 
 837	2   2   5 
 839	2   9  10 
 839	2   1   2 
 841	2   1   5 
 841	2   8  12 
 843	2   2   5 
 845	2   9  10 
 845	2   1   2 
 847	2   5   1 
 849	2   5   9 
 851	2  10   5 
 853	2  10   9 
 855	2   5   9 
 857	2  10   5 
 859	2   9  10 
 861	6   6   2 
 861	2   9   8 
 863	2  12   9 
 865	2  12   8 
 867	2   9   8 
 869	2  12   9 
 871	2   9  10 
 873	2   5   9 
 875	2   8  12 
 875	2  10   5 
 877	2  10   9 
 879	2   5   9 
 881	2  10   5 
 883	2   8   5 
 885	2   9  10 
 887	2  13  10 
 889	2   9   1 
 891	2   6   9 
 893	2   1   6 
 895	2   1   9 
 897	2   6   9 
 899	2   1   6 
 901	2   9   1 
 903	2   9  13 
 905	2  10   9 
 907	2  10  13 
 909	2   9  13 
 911	2  10   9 
 913	2  13  10 
 915	2  13   8 
 917	2   5  13 
 919	2   5   8 
 921	2  13   8 
 923	2   5  13 
 925	2   8   5 
 927	2   8   5 
 929	2  13  10 
 931	2   9  13 
 933	2  10   9 
 935	2  10  13 
 937	2   9  13 
 939	2  10   9 
 941	2  13  10 
 943	2  13  10 
 945	2   9   1 
 947	2   6   9 
 949	2   1   6 
 951	2   1   9 
 953	2   6   9 
 955	2   1   6 
 957	2   9   1 
 959	2   9  13 
 961	2  10   9 
 963	2  10  13 
 965	2   9  13 
 967	2  10   9 
 969	2  13  10 
 971	2  13   8 
 973	2   5  13 
 975	2   5   8 
 977	2  13   8 
 979	2   5  13 
 981	2  13  10 
 983	2   8   5 
 985	2   9  13 
 987	2  10   9 
 989	2  10  13 
 991	2   9  13 
 993	2  10   9 
 995	2  13  10 
