 305	2   5   7 
 307	2   1   5 
 309	2   1   7 
 311	2   5   7 
 313	2   1   5 
 315	2   6   4 
 317	2   7   1 
 319	2   6   4 
 321	2   7   6 
 323	2   4   7 
 325	2   4   6 
 327	2   7   6 
 329	2   4   7 
 331	2   7   1 
 333	2   5   7 
 335	2   1   5 
 337	2   1   7 
 339	2   5   7 
 341	2   1   5 
 343	2   7   1 
 345	2   6   4 
 347	2   1   4 
 349	2   5   1 
 351	2   4   5 
 353	2   4   1 
 355	2   5   1 
 357	2   4   5 
 359	2   5   8 
 361	2   7   5 
 363	2   8   7 
 365	2   8   5 
 367	2   7   5 
 369	2   8   7 
 371	2   1   4 
 373	2   3   1 
 373	2   5   8 
 375	2   5   3 
 377	2   1   5 
 379	2   1   3 
 381	2   5   3 
 383	2   1   5 
 385	2   3   1 
 387	2   6   4 
 389	2   3   6 
 391	2   4   3 
 393	2   4   6 
 395	2   3   6 
 397	2   4   3 
 399	2   3   1 
 401	2   5   3 
 403	2   1   5 
 405	2   1   3 
 407	2   5   3 
 409	2   1   5 
 411	2   5   8 
 411	2   3   1 
 413	2   7   5 
 415	2   8   7 
 415	2   3   1 
 417	2   8   5 
 419	2   7   5 
 421	2   8   7 
 423	2   5   8 
 425	2   5   3 
 427	2   1   5 
 429	2   1   3 
 431	2   5   3 
 433	2   1   5 
 435	2   6   4 
 437	2   3   1 
 439	2   6   4 
 441	2   3   6 
 443	2   4   3 
 445	2   4   6 
 447	2   3   6 
 449	2   4   3 
 451	2   3   1 
 453	2   5   3 
 455	2   1   5 
 457	2   1   3 
 459	2   5   3 
 461	2   1   5 
 463	2   3   1 
 463	2   5   8 
 465	2   3   5 
 467	2   7   1 
 469	2   6   4 
 471	2   6   4 
 473	6   5   3 
 479	2   8   5 
 481	6   5   3 
 487	2   8   5 
 489	2   3   5 
 491	6   5   3 
 497	2   8   5 
 499	6   5   3 
 505	2   5   8 
 507	2   5   7 
 509	2   1   5 
 511	2   1   7 
 513	2   5   7 
 515	2   1   5 
 517	2   7   1 
 519	2   7   6 
 521	2   4   7 
 523	2   4   6 
 525	2   7   6 
 527	2   4   7 
 529	2   7   1 
 531	2   5   7 
 533	2   1   5 
 535	2   1   7 
 537	2   5   7 
 539	2   1   5 
 541	2   5   8 
 543	2   3   5 
 545	2   7   1 
 547	2   7   1 
 549	2   6   4 
 551	2   6   4 
 553	6   5   3 
 559	2   8   5 
 561	6   5   3 
 567	2   8   5 
 569	2   3   5 
 571	6   5   3 
 577	2   8   5 
 579	6   5   3 
 585	2   5   8 
 587	2   5   7 
 589	2   1   5 
 591	2   1   7 
 593	2   5   7 
 595	2   1   5 
 597	2   7   1 
 599	2   7   6 
 601	2   4   7 
 603	2   4   6 
 605	2   7   6 
 607	2   4   7 
 609	2   7   1 
 611	2   5   7 
 613	2   1   5 
 615	2   1   7 
 617	2   5   7 
 619	2   1   5 
 621	2   7   1 
 623	2   7   8 
 623	2   3   1 
 625	2   5   7 
 627	2   8   5 
 629	2   8   7 
 631	2   5   7 
 633	2   8   5 
 635	2   7   8 
 637	2   7   3 
 639	2   1   7 
 641	2   1   3 
 643	2   7   3 
 645	2   1   7 
 647	2   6   4 
 649	2   3   1 
 651	2   6   4 
 653	2   3   6 
 655	2   4   3 
 657	2   4   6 
 659	2   3   6 
 661	2   4   3 
 663	2   3   1 
 665	2   7   3 
 667	2   1   7 
 669	2   1   3 
 671	2   7   3 
 673	2   1   7 
 675	2   7   8 
 675	2   3   1 
 677	2   5   7 
 679	2   8   5 
 679	2   3   1 
 681	2   8   7 
 683	2   5   7 
 685	2   8   5 
 687	2   7   8 
 689	2   7   3 
 691	2   1   7 
 693	2   1   3 
 693	6   8   5 
 699	2   7   3 
 701	2   1   7 
 703	2   6   4 
 705	2   3   1 
 707	2   6   4 
 709	2   3   6 
 709	6   8   2 
 715	2   4   3 
 717	2   4   6 
 719	2   3   6 
 721	2   4   3 
 723	2   3   1 
 725	2   7   3 
 727	2   1   7 
 729	2   1   3 
 731	2   7   3 
 733	2   1   7 
 735	2   3   1 
 737	2   1   5 
 737	6   6   3 
 739	2   2   1 
 741	2   5   2 
 743	2   5   1 
 743	6   7   6 
 745	2   2   1 
 747	2   5   2 
 749	2   3   4 
 751	2   1   5 
 753	2   3   4 
 755	2   1   3 
 757	2   4   1 
 759	2   4   3 
 761	2   1   3 
 763	2   4   1 
 765	2   1   5 
 767	2   2   1 
 769	2   5   2 
 769	6   6   0 
 775	2   5   1 
 777	2   2   1 
 779	2   5   2 
 781	2   3   4 
 783	2   1   5 
 785	2   3   4 
 787	2   1   3 
 789	2   4   1 
 791	2   4   3 
 793	2   1   3 
 795	2   4   1 
 797	2   1   5 
 799	2   7   1 
 801	2   5   7 
 803	2   5   1 
 805	2   7   1 
 807	2   5   7 
 809	2   3   4 
 811	2   1   5 
 813	2   3   4 
 815	2   1   3 
 817	2   4   1 
 819	2   4   3 
 821	2   1   3 
 823	2   4   1 
 825	2   1   5 
 827	2   7   1 
 829	2   5   7 
 831	2   5   1 
 833	2   7   1 
 835	2   5   7 
 837	2   1   5 
 839	2   3   4 
 841	2   2   5 
 843	2   3   4 
 845	2   1   3 
 845	6   8   7 
 851	2   8   2 
 853	2   5   8 
 855	2   4   1 
 857	2   5   2 
 859	2   4   3 
 861	2   8   2 
 863	2   1   3 
 863	2   5   8 
 865	2   4   1 
 867	2   0   1 
 869	2   2   5 
 871	2   2   0 
 873	2   1   2 
 875	2   1   0 
 877	2   2   0 
 879	2   1   2 
 881	2   3   4 
 883	2   0   1 
 885	2   3   4 
 887	2   0   3 
 889	2   4   0 
 891	2   4   3 
 893	2   0   3 
 895	2   4   0 
 897	2   0   1 
 899	2   2   0 
 901	2   1   2 
 903	2   1   0 
 905	2   2   0 
 907	2   1   2 
 909	2   2   5 
 911	2   8   2 
 913	2   5   8 
 913	2   0   1 
 915	2   5   2 
 917	2   8   2 
 919	2   5   8 
 919	2   0   1 
 921	2   2   5 
 923	2   2   0 
 923	6   8   7 
 925	2   1   2 
 927	2   1   0 
 929	2   2   0 
 931	2   1   2 
 933	2   3   4 
 935	2   0   1 
 937	2   3   4 
 939	2   0   3 
 941	2   4   0 
 943	2   4   3 
 945	2   0   3 
 947	2   4   0 
 949	2   0   1 
 951	2   2   0 
 953	2   1   2 
 955	2   1   0 
 957	2   2   0 
 959	2   1   2 
 961	2   2   5 
 963	2   8   2 
 965	2   5   8 
 965	2   0   1 
 967	2   5   2 
 969	2   8   2 
 971	2   5   8 
 971	2   0   1 
 973	2   2   5 
 975	2   2   0 
 977	2   1   2 
 979	2   1   0 
 981	2   2   0 
 983	2   1   2 
 985	2   3   4 
 987	2   0   1 
 989	2   3   4 
 991	2   0   3 
 993	2   4   0 
 995	2   4   3 
 997	2   0   3 
 999	2   4   0 
1001	2   0   1 
1003	2   2   0 
1005	2   1   2 
1007	2   1   0 
1009	2   2   0 
1011	2   1   2 
1013	2   2   5 
1015	2   8   2 
1017	2   5   8 
1017	2   0   1 
1019	2   5   2 
1021	2   8   2 
1023	2   5   8 
1023	2   0   1 
1025	2   2   5 
1027	2   2   0 
1029	2   1   2 
1031	2   1   0 
1033	2   2   0 
1035	2   1   2 
1037	2   3   4 
1039	2   0   1 
1041	2   3   4 
1043	2   0   3 
1045	2   4   0 
1047	2   4   3 
1049	2   0   3 
1051	2   4   0 
1053	2   0   1 
1055	2   2   0 
1057	2   1   2 
1059	2   1   0 
1061	2   2   0 
1063	2   1   2 
1065	2   0   1 
1067	2   3   4 
